project_id,country,region,customer_utility_company,application,system_power_mw,storage_capacity_mwh,battery_manufacturer_id,cod,unit_price_usd_per_kwh
ESS_1264,Germany,Europe,AES Corporation,Peak Shaving,31.1,62.2,SAMSUNG_SDI,2024-09-01,112.87
ESS_1265,South Korea,Asia-Pacific,NextEra Energy,Peak Shaving,19.8,39.6,LGES,2024-11-01,115.22
ESS_1266,USA,North America,Neoen,Renewable Integration,139.3,278.6,LGES,2025-09-01,99.54
ESS_1267,South Korea,Asia-Pacific,Fluence,Peak Shaving,39.9,79.8,LGES,2024-06-01,110.54
ESS_1268,USA,North America,Neoen,Renewable Integration,21.0,84.0,BYD,2025-04-01,70.26
ESS_1269,South Korea,Asia-Pacific,Vistra Energy,Renewable Integration,7.4,14.8,LGES,2024-12-01,105.33
ESS_1270,Germany,Europe,Vistra Energy,Renewable Integration,49.8,99.6,SAMSUNG_SDI,2021-10-01,134.61
ESS_1271,China,Asia-Pacific,KEPCO,Frequency Regulation,45.5,91.0,CATL,2027-07-01,60.1
ESS_1272,USA,North America,Fluence,Frequency Regulation,81.7,163.4,LGES,2026-04-01,83.9
ESS_1273,USA,North America,Terra-Gen,Renewable Integration,100.3,200.6,LGES,2024-09-01,105.94
ESS_1274,USA,North America,PG&E,Renewable Integration,23.7,47.4,LGES,2021-08-01,141.28
ESS_1275,Australia,Asia-Pacific,Enel Green Power,Frequency Regulation,98.0,196.0,CATL,2023-11-01,96.1
ESS_1276,Australia,Asia-Pacific,Southern California Edison,Renewable Integration,75.6,302.4,CATL,2025-02-01,68.29
ESS_1277,UK,Europe,Florida Power & Light,Frequency Regulation,24.3,97.2,LGES,2024-03-01,114.62
ESS_1278,Australia,Asia-Pacific,Duke Energy,Renewable Integration,26.9,53.8,SAMSUNG_SDI,2026-01-01,82.55
ESS_1279,USA,North America,Southern California Edison,Renewable Integration,104.9,419.6,LGES,2021-01-01,138.38
ESS_1280,UK,Europe,Southern California Edison,Peak Shaving,65.6,262.4,LGES,2025-05-01,93.9
ESS_1281,USA,North America,Enel Green Power,Frequency Regulation,110.4,441.6,LGES,2022-03-01,143.98
ESS_1282,USA,North America,Terra-Gen,Frequency Regulation,81.0,324.0,LGES,2023-09-01,134.61
ESS_1283,South Korea,Asia-Pacific,Fluence,Frequency Regulation,55.2,220.8,LGES,2021-05-01,134.83
ESS_1284,USA,North America,Duke Energy,Renewable Integration,118.1,236.2,LGES,2023-07-01,124.89
ESS_1285,China,Asia-Pacific,Vistra Energy,Frequency Regulation,18.6,37.2,CATL,2024-08-01,82.51
ESS_1286,USA,North America,KEPCO,Peak Shaving,58.0,232.0,LGES,2021-10-01,139.1
ESS_1287,USA,North America,Vistra Energy,Frequency Regulation,145.9,291.8,LGES,2022-04-01,136.09
ESS_1288,USA,North America,AES Corporation,Peak Shaving,48.4,96.8,BYD,2024-09-01,80.43
ESS_1289,Germany,Europe,Vistra Energy,Peak Shaving,64.3,128.6,SAMSUNG_SDI,2021-11-01,146.9
ESS_1290,Australia,Asia-Pacific,Duke Energy,Peak Shaving,95.9,383.6,SAMSUNG_SDI,2022-01-01,150.19
ESS_1291,Australia,Asia-Pacific,Vistra Energy,Peak Shaving,38.3,153.2,SAMSUNG_SDI,2025-03-01,96.68
ESS_1292,USA,North America,Florida Power & Light,Renewable Integration,75.1,150.2,LGES,2021-05-01,133.4
ESS_1293,UK,Europe,Vistra Energy,Renewable Integration,6.4,12.8,LGES,2027-07-01,80.89
ESS_1294,USA,North America,PG&E,Frequency Regulation,135.2,540.8,LGES,2026-09-01,87.11
ESS_1295,Australia,Asia-Pacific,Neoen,Frequency Regulation,14.0,56.0,SAMSUNG_SDI,2026-01-01,82.24
ESS_1296,South Korea,Asia-Pacific,Fluence,Peak Shaving,109.2,218.4,LGES,2025-02-01,89.62
ESS_1297,South Korea,Asia-Pacific,Fluence,Peak Shaving,27.6,55.2,LGES,2026-02-01,86.05
ESS_1298,USA,North America,Fluence,Renewable Integration,144.2,576.8,LGES,2023-09-01,137.09
ESS_1299,Australia,Asia-Pacific,NextEra Energy,Frequency Regulation,13.0,26.0,SAMSUNG_SDI,2023-03-01,127.02
ESS_1300,USA,North America,NextEra Energy,Frequency Regulation,113.7,227.4,LGES,2027-03-01,75.05
ESS_1301,South Korea,Asia-Pacific,Enel Green Power,Peak Shaving,33.1,66.2,LGES,2024-02-01,108.29
ESS_1302,USA,North America,KEPCO,Frequency Regulation,85.0,170.0,LGES,2026-11-01,85.02
ESS_1303,UK,Europe,Fluence,Frequency Regulation,52.8,105.6,LGES,2025-05-01,92.42
ESS_1304,USA,North America,Terra-Gen,Frequency Regulation,85.4,341.6,LGES,2027-04-01,73.54
ESS_1305,South Korea,Asia-Pacific,Vistra Energy,Renewable Integration,24.1,48.2,LGES,2023-10-01,128.23
ESS_1306,South Korea,Asia-Pacific,Terra-Gen,Peak Shaving,54.9,109.8,LGES,2021-04-01,134.94
ESS_1307,USA,North America,PG&E,Frequency Regulation,48.7,194.8,LGES,2022-09-01,138.97
ESS_1308,South Korea,Asia-Pacific,Enel Green Power,Renewable Integration,89.3,357.2,LGES,2026-08-01,80.38
ESS_1309,USA,North America,KEPCO,Renewable Integration,91.5,366.0,LGES,2021-05-01,139.93
ESS_1310,USA,North America,Florida Power & Light,Renewable Integration,125.3,250.6,CATL,2024-06-01,77.52
ESS_1311,Australia,Asia-Pacific,PG&E,Renewable Integration,23.0,46.0,SAMSUNG_SDI,2026-04-01,87.98
ESS_1312,Australia,Asia-Pacific,Duke Energy,Frequency Regulation,58.0,116.0,SAMSUNG_SDI,2022-02-01,147.59
ESS_1313,Australia,Asia-Pacific,KEPCO,Frequency Regulation,10.8,21.6,SAMSUNG_SDI,2025-10-01,91.54
ESS_1314,USA,North America,Fluence,Renewable Integration,130.3,260.6,LGES,2026-01-01,87.31
ESS_1315,UK,Europe,KEPCO,Frequency Regulation,68.0,136.0,LGES,2027-08-01,81.14
ESS_1316,Australia,Asia-Pacific,KEPCO,Renewable Integration,35.7,142.8,CATL,2026-12-01,64.63
ESS_1317,UK,Europe,KEPCO,Frequency Regulation,87.6,350.4,LGES,2026-04-01,79.9
ESS_1318,Australia,Asia-Pacific,PG&E,Frequency Regulation,101.8,407.2,SAMSUNG_SDI,2027-12-01,78.11
ESS_1319,South Korea,Asia-Pacific,NextEra Energy,Frequency Regulation,114.1,228.2,LGES,2025-06-01,89.72
ESS_1320,USA,North America,KEPCO,Frequency Regulation,22.4,89.6,LGES,2023-08-01,127.82
ESS_1321,China,Asia-Pacific,Neoen,Peak Shaving,117.5,235.0,CATL,2024-11-01,78.12
ESS_1322,USA,North America,KEPCO,Renewable Integration,131.3,262.6,LGES,2024-12-01,108.31
ESS_1323,UK,Europe,Neoen,Frequency Regulation,84.6,169.2,LGES,2022-01-01,148.88
ESS_1324,USA,North America,PG&E,Renewable Integration,60.5,242.0,LGES,2021-10-01,135.93
ESS_1325,South Korea,Asia-Pacific,NextEra Energy,Peak Shaving,23.2,92.8,LGES,2027-03-01,79.68
ESS_1326,USA,North America,NextEra Energy,Frequency Regulation,67.6,270.4,LGES,2023-11-01,126.35
ESS_1327,UK,Europe,AES Corporation,Renewable Integration,26.4,105.6,LGES,2025-06-01,98.46
ESS_1328,USA,North America,PG&E,Renewable Integration,148.7,297.4,CATL,2024-05-01,85.39
ESS_1329,USA,North America,KEPCO,Peak Shaving,138.0,276.0,LGES,2022-06-01,148.01
ESS_1330,UK,Europe,Enel Green Power,Peak Shaving,21.9,87.6,LGES,2027-01-01,74.74
ESS_1331,USA,North America,NextEra Energy,Renewable Integration,130.3,260.6,LGES,2022-11-01,149.35
ESS_1332,USA,North America,KEPCO,Peak Shaving,119.1,476.4,LGES,2022-06-01,140.43
ESS_1333,Australia,Asia-Pacific,Enel Green Power,Renewable Integration,80.4,160.8,SAMSUNG_SDI,2022-09-01,148.21
ESS_1334,UK,Europe,Terra-Gen,Renewable Integration,77.3,154.6,LGES,2021-10-01,134.93
ESS_1335,South Korea,Asia-Pacific,KEPCO,Peak Shaving,89.5,358.0,LGES,2021-08-01,141.69
ESS_1336,South Korea,Asia-Pacific,Florida Power & Light,Renewable Integration,60.1,240.4,LGES,2025-05-01,89.5
ESS_1337,USA,North America,Neoen,Peak Shaving,95.0,190.0,LGES,2022-12-01,146.78
ESS_1338,South Korea,Asia-Pacific,NextEra Energy,Frequency Regulation,81.4,162.8,LGES,2025-12-01,100.37
ESS_1339,Australia,Asia-Pacific,Fluence,Peak Shaving,95.6,382.4,SAMSUNG_SDI,2021-03-01,141.16
ESS_1340,South Korea,Asia-Pacific,KEPCO,Frequency Regulation,144.3,577.2,LGES,2022-07-01,147.75
ESS_1341,UK,Europe,PG&E,Renewable Integration,28.9,115.6,LGES,2025-05-01,96.5
ESS_1342,South Korea,Asia-Pacific,Duke Energy,Frequency Regulation,97.0,388.0,LGES,2023-12-01,137.78
ESS_1343,South Korea,Asia-Pacific,Florida Power & Light,Renewable Integration,103.2,206.4,LGES,2026-08-01,81.4
ESS_1344,USA,North America,Vistra Energy,Frequency Regulation,144.4,577.6,LGES,2025-10-01,94.59
ESS_1345,USA,North America,Terra-Gen,Peak Shaving,109.5,438.0,LGES,2022-07-01,138.23
ESS_1346,UK,Europe,Vistra Energy,Peak Shaving,14.9,59.6,LGES,2025-11-01,90.58
ESS_1347,USA,North America,Fluence,Peak Shaving,49.1,98.2,LGES,2025-08-01,98.6
ESS_1348,South Korea,Asia-Pacific,AES Corporation,Renewable Integration,38.2,152.8,LGES,2025-08-01,99.66
ESS_1349,Australia,Asia-Pacific,Fluence,Renewable Integration,20.5,41.0,SAMSUNG_SDI,2023-09-01,136.71
ESS_1350,USA,North America,PG&E,Frequency Regulation,120.2,240.4,LGES,2025-12-01,89.9
ESS_1351,UK,Europe,Neoen,Peak Shaving,126.6,506.4,LGES,2027-09-01,73.05
ESS_1352,South Korea,Asia-Pacific,Terra-Gen,Renewable Integration,38.9,77.8,LGES,2025-01-01,100.53
ESS_1353,UK,Europe,Neoen,Renewable Integration,80.0,160.0,LGES,2022-06-01,145.34
ESS_1354,South Korea,Asia-Pacific,KEPCO,Peak Shaving,138.8,277.6,LGES,2021-04-01,141.77
ESS_1355,UK,Europe,PG&E,Frequency Regulation,98.2,196.4,LGES,2026-04-01,79.74
ESS_1356,Australia,Asia-Pacific,Florida Power & Light,Renewable Integration,71.6,143.2,SAMSUNG_SDI,2022-11-01,142.65
ESS_1357,UK,Europe,KEPCO,Frequency Regulation,67.3,134.6,LGES,2027-12-01,76.47
ESS_1358,South Korea,Asia-Pacific,Enel Green Power,Renewable Integration,82.3,329.2,LGES,2024-06-01,110.21
ESS_1359,USA,North America,NextEra Energy,Peak Shaving,122.5,490.0,CATL,2023-09-01,95.22
ESS_1360,China,Asia-Pacific,Duke Energy,Renewable Integration,67.2,268.8,CATL,2025-02-01,74.05
ESS_1361,South Korea,Asia-Pacific,Enel Green Power,Frequency Regulation,76.7,306.8,LGES,2024-09-01,107.52
ESS_1362,USA,North America,Enel Green Power,Renewable Integration,121.9,487.6,LGES,2022-02-01,145.27
ESS_1363,South Korea,Asia-Pacific,Terra-Gen,Renewable Integration,19.6,78.4,LGES,2027-07-01,74.99
ESS_1364,Australia,Asia-Pacific,KEPCO,Frequency Regulation,87.1,174.2,CATL,2027-05-01,60.7
ESS_1365,USA,North America,Fluence,Frequency Regulation,63.0,252.0,LGES,2022-08-01,142.34
ESS_1366,USA,North America,Fluence,Renewable Integration,116.8,233.6,LGES,2024-01-01,105.9
ESS_1367,Australia,Asia-Pacific,PG&E,Renewable Integration,103.3,413.2,SAMSUNG_SDI,2025-12-01,92.0
ESS_1368,USA,North America,Duke Energy,Renewable Integration,43.5,87.0,BYD,2027-03-01,58.16
ESS_1369,UK,Europe,Vistra Energy,Renewable Integration,101.3,202.6,LGES,2022-06-01,144.55
ESS_1370,Australia,Asia-Pacific,AES Corporation,Renewable Integration,134.5,269.0,CATL,2021-10-01,111.16
ESS_1371,USA,North America,Vistra Energy,Frequency Regulation,100.2,400.8,LGES,2025-12-01,98.36
ESS_1372,South Korea,Asia-Pacific,KEPCO,Peak Shaving,112.1,448.4,LGES,2026-10-01,84.7
ESS_1373,USA,North America,Terra-Gen,Peak Shaving,44.9,89.8,LGES,2021-12-01,147.42
ESS_1374,Australia,Asia-Pacific,PG&E,Renewable Integration,33.3,133.2,SAMSUNG_SDI,2027-09-01,79.4
ESS_1375,USA,North America,Vistra Energy,Frequency Regulation,51.2,204.8,LGES,2025-02-01,89.55
ESS_1376,South Korea,Asia-Pacific,Southern California Edison,Renewable Integration,117.9,471.6,LGES,2024-09-01,105.15
ESS_1377,South Korea,Asia-Pacific,Florida Power & Light,Peak Shaving,50.1,200.4,LGES,2024-07-01,112.21
ESS_1378,Australia,Asia-Pacific,Terra-Gen,Renewable Integration,30.3,121.2,SAMSUNG_SDI,2025-02-01,99.44
ESS_1379,USA,North America,Vistra Energy,Renewable Integration,79.5,159.0,BYD,2023-10-01,92.56
ESS_1380,USA,North America,Terra-Gen,Peak Shaving,113.9,227.8,BYD,2022-07-01,103.56
ESS_1381,USA,North America,Duke Energy,Frequency Regulation,53.9,215.6,LGES,2021-08-01,138.23
ESS_1382,UK,Europe,Vistra Energy,Frequency Regulation,64.3,257.2,LGES,2025-08-01,91.09
ESS_1383,South Korea,Asia-Pacific,Fluence,Frequency Regulation,96.4,385.6,LGES,2026-06-01,86.19
ESS_1384,UK,Europe,PG&E,Peak Shaving,27.5,55.0,LGES,2025-01-01,94.53
ESS_1385,USA,North America,Duke Energy,Renewable Integration,26.5,106.0,LGES,2023-07-01,126.13
ESS_1386,UK,Europe,Neoen,Renewable Integration,145.0,580.0,LGES,2023-12-01,127.85
ESS_1387,South Korea,Asia-Pacific,Neoen,Renewable Integration,142.2,568.8,LGES,2026-11-01,84.42
ESS_1388,USA,North America,KEPCO,Peak Shaving,145.5,582.0,LGES,2025-11-01,98.09
ESS_1389,South Korea,Asia-Pacific,Terra-Gen,Renewable Integration,132.6,265.2,LGES,2026-12-01,85.07
ESS_1390,USA,North America,AES Corporation,Frequency Regulation,147.2,294.4,LGES,2025-04-01,91.72
ESS_1391,USA,North America,Duke Energy,Frequency Regulation,128.7,514.8,BYD,2024-06-01,86.2
ESS_1392,USA,North America,Duke Energy,Peak Shaving,147.4,294.8,BYD,2026-12-01,62.2
ESS_1393,UK,Europe,Duke Energy,Frequency Regulation,87.1,348.4,LGES,2024-01-01,109.7
ESS_1394,UK,Europe,AES Corporation,Frequency Regulation,55.5,111.0,LGES,2024-10-01,115.17
ESS_1395,South Korea,Asia-Pacific,PG&E,Peak Shaving,110.0,220.0,LGES,2024-02-01,106.98
ESS_1396,USA,North America,Neoen,Frequency Regulation,73.1,146.2,LGES,2022-08-01,138.19
ESS_1397,USA,North America,NextEra Energy,Renewable Integration,75.4,150.8,CATL,2025-07-01,69.79
ESS_1398,Australia,Asia-Pacific,NextEra Energy,Frequency Regulation,33.9,67.8,CATL,2022-11-01,109.24
ESS_1399,USA,North America,Florida Power & Light,Frequency Regulation,77.4,309.6,LGES,2023-06-01,126.25
ESS_1400,UK,Europe,KEPCO,Peak Shaving,112.1,224.2,LGES,2024-12-01,115.65
ESS_1401,USA,North America,Vistra Energy,Renewable Integration,140.1,560.4,LGES,2023-09-01,123.69
ESS_1402,USA,North America,Vistra Energy,Frequency Regulation,127.5,510.0,BYD,2024-04-01,80.04
ESS_1403,Australia,Asia-Pacific,AES Corporation,Renewable Integration,138.1,276.2,SAMSUNG_SDI,2027-05-01,75.65
ESS_1404,South Korea,Asia-Pacific,Duke Energy,Renewable Integration,18.5,74.0,LGES,2027-07-01,75.8
ESS_1405,USA,North America,NextEra Energy,Renewable Integration,33.8,67.6,BYD,2024-05-01,79.96
ESS_1406,South Korea,Asia-Pacific,Enel Green Power,Frequency Regulation,27.3,54.6,LGES,2026-09-01,84.53
ESS_1407,South Korea,Asia-Pacific,NextEra Energy,Frequency Regulation,65.8,263.2,LGES,2022-07-01,140.82
ESS_1408,South Korea,Asia-Pacific,Enel Green Power,Peak Shaving,60.1,120.2,LGES,2022-05-01,146.85
ESS_1409,UK,Europe,Duke Energy,Frequency Regulation,106.6,426.4,LGES,2021-01-01,136.95
ESS_1410,South Korea,Asia-Pacific,KEPCO,Peak Shaving,120.3,240.6,LGES,2024-08-01,105.58
ESS_1411,Germany,Europe,PG&E,Frequency Regulation,41.6,166.4,SAMSUNG_SDI,2022-06-01,145.85
ESS_1412,USA,North America,Neoen,Renewable Integration,38.0,152.0,BYD,2026-10-01,61.93
ESS_1413,South Korea,Asia-Pacific,Neoen,Frequency Regulation,129.4,258.8,LGES,2024-05-01,106.72
ESS_1414,Australia,Asia-Pacific,Terra-Gen,Frequency Regulation,73.9,295.6,SAMSUNG_SDI,2027-10-01,76.24
ESS_1415,UK,Europe,AES Corporation,Frequency Regulation,138.9,555.6,LGES,2024-08-01,113.93
ESS_1416,South Korea,Asia-Pacific,NextEra Energy,Frequency Regulation,140.0,280.0,LGES,2026-08-01,79.75
ESS_1417,UK,Europe,KEPCO,Frequency Regulation,140.4,280.8,LGES,2023-04-01,125.41
ESS_1418,South Korea,Asia-Pacific,Neoen,Frequency Regulation,25.3,50.6,LGES,2021-09-01,137.73
ESS_1419,USA,North America,KEPCO,Frequency Regulation,43.3,173.2,LGES,2022-02-01,135.66
ESS_1420,South Korea,Asia-Pacific,NextEra Energy,Frequency Regulation,65.7,131.4,LGES,2025-08-01,100.78
ESS_1421,South Korea,Asia-Pacific,Duke Energy,Peak Shaving,127.1,508.4,LGES,2023-05-01,127.83
ESS_1422,South Korea,Asia-Pacific,Vistra Energy,Renewable Integration,137.7,275.4,LGES,2022-10-01,139.03
ESS_1423,USA,North America,Southern California Edison,Renewable Integration,96.7,193.4,LGES,2022-08-01,140.26
ESS_1424,USA,North America,Neoen,Peak Shaving,25.3,50.6,LGES,2026-09-01,84.66
ESS_1425,UK,Europe,Neoen,Frequency Regulation,76.2,304.8,LGES,2021-08-01,141.05
ESS_1426,USA,North America,Fluence,Renewable Integration,85.1,170.2,CATL,2026-06-01,64.72
ESS_1427,USA,North America,Terra-Gen,Frequency Regulation,76.7,306.8,LGES,2021-02-01,134.34
ESS_1428,Australia,Asia-Pacific,Enel Green Power,Renewable Integration,146.8,293.6,SAMSUNG_SDI,2026-07-01,87.65
ESS_1429,Australia,Asia-Pacific,Duke Energy,Renewable Integration,60.6,121.2,SAMSUNG_SDI,2027-05-01,76.54
ESS_1430,UK,Europe,Southern California Edison,Renewable Integration,98.0,196.0,LGES,2025-07-01,90.01
ESS_1431,USA,North America,PG&E,Renewable Integration,89.9,359.6,LGES,2025-05-01,91.89
ESS_1432,UK,Europe,KEPCO,Renewable Integration,148.3,593.2,LGES,2026-08-01,88.23
ESS_1433,USA,North America,Terra-Gen,Peak Shaving,34.1,136.4,LGES,2021-11-01,143.04
ESS_1434,South Korea,Asia-Pacific,Enel Green Power,Peak Shaving,94.3,377.2,LGES,2023-01-01,124.43
ESS_1435,Germany,Europe,Florida Power & Light,Peak Shaving,128.7,257.4,SAMSUNG_SDI,2026-06-01,87.22
ESS_1436,South Korea,Asia-Pacific,NextEra Energy,Frequency Regulation,88.9,355.6,LGES,2027-06-01,79.7
ESS_1437,USA,North America,Neoen,Frequency Regulation,70.8,141.6,BYD,2027-11-01,57.31
ESS_1438,South Korea,Asia-Pacific,NextEra Energy,Peak Shaving,133.9,267.8,LGES,2027-02-01,74.67
ESS_1439,UK,Europe,Southern California Edison,Renewable Integration,142.9,285.8,LGES,2025-12-01,99.16
ESS_1440,USA,North America,Southern California Edison,Peak Shaving,17.5,70.0,LGES,2027-09-01,74.51
ESS_1441,USA,North America,Southern California Edison,Frequency Regulation,67.1,268.4,LGES,2026-08-01,86.83
ESS_1442,USA,North America,Vistra Energy,Frequency Regulation,29.0,58.0,LGES,2024-07-01,103.61
ESS_1443,UK,Europe,Florida Power & Light,Renewable Integration,102.7,410.8,LGES,2023-12-01,127.9
ESS_1444,Australia,Asia-Pacific,Enel Green Power,Frequency Regulation,60.6,242.4,SAMSUNG_SDI,2022-11-01,147.64
ESS_1445,USA,North America,Duke Energy,Renewable Integration,139.0,278.0,BYD,2025-01-01,71.1
ESS_1446,USA,North America,NextEra Energy,Renewable Integration,116.0,232.0,LGES,2027-11-01,77.6
ESS_1447,USA,North America,Fluence,Frequency Regulation,146.6,293.2,LGES,2024-04-01,108.22
ESS_1448,South Korea,Asia-Pacific,Duke Energy,Frequency Regulation,46.0,184.0,LGES,2025-01-01,97.23
ESS_1449,USA,North America,Vistra Energy,Peak Shaving,48.1,96.2,LGES,2021-12-01,138.73
ESS_1450,USA,North America,AES Corporation,Frequency Regulation,91.4,182.8,LGES,2024-11-01,111.6
ESS_1451,USA,North America,Neoen,Peak Shaving,5.7,22.8,LGES,2027-07-01,79.12
ESS_1452,USA,North America,PG&E,Peak Shaving,43.5,87.0,LGES,2024-10-01,115.62
ESS_1453,South Korea,Asia-Pacific,Fluence,Renewable Integration,147.8,295.6,LGES,2023-03-01,134.1
ESS_1454,USA,North America,Fluence,Frequency Regulation,18.6,74.4,LGES,2022-04-01,145.58
ESS_1455,USA,North America,Duke Energy,Peak Shaving,7.9,15.8,LGES,2024-09-01,108.08
ESS_1456,Germany,Europe,PG&E,Frequency Regulation,147.8,591.2,SAMSUNG_SDI,2023-03-01,130.93
ESS_1457,USA,North America,AES Corporation,Peak Shaving,102.6,410.4,LGES,2025-11-01,96.65
ESS_1458,USA,North America,KEPCO,Frequency Regulation,59.8,119.6,LGES,2021-09-01,131.74
ESS_1459,USA,North America,Terra-Gen,Frequency Regulation,74.4,297.6,LGES,2026-09-01,80.94
ESS_1460,USA,North America,KEPCO,Frequency Regulation,112.3,224.6,LGES,2022-10-01,143.37
ESS_1461,USA,North America,Enel Green Power,Peak Shaving,73.3,146.6,LGES,2022-06-01,144.45
ESS_1462,USA,North America,PG&E,Frequency Regulation,75.6,302.4,BYD,2025-11-01,68.46
ESS_1463,South Korea,Asia-Pacific,Southern California Edison,Peak Shaving,85.2,170.4,LGES,2024-08-01,113.37
ESS_1464,Australia,Asia-Pacific,Florida Power & Light,Peak Shaving,57.4,229.6,SAMSUNG_SDI,2024-01-01,115.14
ESS_1465,Australia,Asia-Pacific,Neoen,Renewable Integration,130.4,521.6,SAMSUNG_SDI,2024-12-01,107.31
ESS_1466,South Korea,Asia-Pacific,Florida Power & Light,Renewable Integration,45.3,181.2,LGES,2023-08-01,122.97
ESS_1467,Australia,Asia-Pacific,AES Corporation,Renewable Integration,138.7,554.8,SAMSUNG_SDI,2027-08-01,78.88
ESS_1468,South Korea,Asia-Pacific,AES Corporation,Frequency Regulation,84.8,339.2,LGES,2021-06-01,141.67
ESS_1469,South Korea,Asia-Pacific,AES Corporation,Renewable Integration,87.5,175.0,LGES,2026-05-01,81.52
ESS_1470,USA,North America,Southern California Edison,Renewable Integration,48.2,96.4,LGES,2024-06-01,113.84
ESS_1471,USA,North America,KEPCO,Frequency Regulation,7.1,14.2,BYD,2024-12-01,79.93
ESS_1472,USA,North America,Duke Energy,Renewable Integration,132.2,528.8,LGES,2026-07-01,81.74
ESS_1473,South Korea,Asia-Pacific,PG&E,Renewable Integration,56.1,224.4,LGES,2023-04-01,138.0
ESS_1474,China,Asia-Pacific,Fluence,Renewable Integration,51.7,103.4,CATL,2021-05-01,105.95
ESS_1475,South Korea,Asia-Pacific,Florida Power & Light,Frequency Regulation,145.7,291.4,LGES,2023-02-01,126.04
ESS_1476,Australia,Asia-Pacific,Vistra Energy,Frequency Regulation,57.0,114.0,SAMSUNG_SDI,2021-02-01,146.12
ESS_1477,UK,Europe,Fluence,Peak Shaving,43.1,172.4,LGES,2021-04-01,136.21
ESS_1478,USA,North America,KEPCO,Frequency Regulation,60.3,241.2,BYD,2021-09-01,108.2
ESS_1479,Australia,Asia-Pacific,Florida Power & Light,Renewable Integration,78.1,156.2,SAMSUNG_SDI,2024-04-01,111.19
ESS_1480,Australia,Asia-Pacific,KEPCO,Frequency Regulation,66.7,133.4,SAMSUNG_SDI,2021-02-01,141.93
ESS_1481,UK,Europe,Enel Green Power,Renewable Integration,98.1,392.4,LGES,2024-07-01,108.58
ESS_1482,Germany,Europe,Fluence,Frequency Regulation,81.2,324.8,SAMSUNG_SDI,2025-07-01,96.68
ESS_1483,Australia,Asia-Pacific,PG&E,Peak Shaving,141.7,283.4,SAMSUNG_SDI,2027-03-01,76.08
ESS_1484,USA,North America,Fluence,Frequency Regulation,91.3,182.6,LGES,2022-07-01,145.78
ESS_1485,Australia,Asia-Pacific,Florida Power & Light,Peak Shaving,19.7,39.4,SAMSUNG_SDI,2023-03-01,133.15
ESS_1486,UK,Europe,Terra-Gen,Renewable Integration,95.1,380.4,LGES,2021-04-01,146.96
ESS_1487,Australia,Asia-Pacific,KEPCO,Renewable Integration,64.8,129.6,SAMSUNG_SDI,2025-04-01,95.6
ESS_1488,USA,North America,Southern California Edison,Frequency Regulation,87.3,349.2,LGES,2026-01-01,85.93
ESS_1489,Australia,Asia-Pacific,Vistra Energy,Frequency Regulation,148.4,593.6,SAMSUNG_SDI,2026-07-01,82.02
ESS_1490,USA,North America,Southern California Edison,Peak Shaving,24.5,49.0,LGES,2021-10-01,135.13
ESS_1491,UK,Europe,Vistra Energy,Renewable Integration,128.3,256.6,LGES,2024-10-01,110.38
ESS_1492,USA,North America,Duke Energy,Renewable Integration,89.8,179.6,LGES,2025-05-01,98.89
ESS_1493,UK,Europe,Southern California Edison,Frequency Regulation,112.1,448.4,LGES,2022-08-01,148.53
ESS_1494,USA,North America,KEPCO,Renewable Integration,63.1,126.2,LGES,2027-08-01,77.02
ESS_1495,USA,North America,Vistra Energy,Peak Shaving,8.7,34.8,LGES,2026-05-01,85.52
ESS_1496,USA,North America,Southern California Edison,Renewable Integration,28.8,57.6,LGES,2026-05-01,87.07
ESS_1497,UK,Europe,NextEra Energy,Peak Shaving,65.5,262.0,LGES,2026-03-01,82.56
ESS_1498,Germany,Europe,Duke Energy,Renewable Integration,23.2,46.4,SAMSUNG_SDI,2026-09-01,88.97
ESS_1499,UK,Europe,PG&E,Frequency Regulation,72.0,288.0,LGES,2025-11-01,93.03
ESS_1500,USA,North America,NextEra Energy,Renewable Integration,83.7,167.4,LGES,2027-05-01,79.35
